service,type,genre,score,popularity
disney,Movie,Family,6.9,8.25
disney,Movie,Action,7.85,100.429
disney,Movie,Adventure,7.85,100.429
disney,Movie,Animation,7.85,100.429
disney,Movie,Family,7.85,100.429
netflix,Movie,Action,7.55,92.51
netflix,Movie,Adventure,7.55,92.51
netflix,Movie,Animation,7.55,92.51
netflix,Movie,Family,7.55,92.51
hbo,Movie,Adventure,6.2,40.476
hbo,Movie,Family,6.2,40.476
hbo,Movie,Fantasy,6.2,40.476
hulu,Movie,Adventure,6.2,40.476
hulu,Movie,Family,6.2,40.476
hulu,Movie,Fantasy,6.2,40.476
netflix,Movie,Adventure,6.2,40.476
netflix,Movie,Family,6.2,40.476
netflix,Movie,Fantasy,6.2,40.476
amazon,Movie,Action,4.7,2.7319999999999998
amazon,Movie,Crime,4.7,2.7319999999999998
amazon,Movie,Drama,4.7,2.7319999999999998
amazon,Movie,Mystery,4.7,2.7319999999999998
netflix,Movie,Horror,4.65,16.198
netflix,Movie,Drama,6.25,9.145
netflix,Movie,Comedy,6.25,9.145
netflix,Movie,Crime,6.25,9.145
amazon,Movie,Horror,4.75,3.801
amazon,Movie,Mystery,4.75,3.801
amazon,Movie,Thriller,4.75,3.801
amazon,Movie,Action,5.55,4.415
netflix,Movie,Crime,4.9,2.322
netflix,Movie,Drama,4.9,2.322
netflix,Movie,Crime,3.9499999999999997,2.946
netflix,Movie,Drama,3.9499999999999997,2.946
netflix,Movie,Crime,6.35,13.9
netflix,Movie,Thriller,6.35,13.9
amazon,Movie,Comedy,5.95,6.153
amazon,Movie,Drama,5.95,6.153
hulu,Movie,Action,6.35,47.626999999999995
hulu,Movie,Comedy,6.35,47.626999999999995
netflix,Movie,Action,6.35,47.626999999999995
netflix,Movie,Comedy,6.35,47.626999999999995
netflix,Movie,Drama,8.4,89.18
netflix,Movie,Comedy,8.4,89.18
amazon,Movie,Drama,7.05,1.004
netflix,Movie,Comedy,6.300000000000001,17.597
netflix,Movie,Fantasy,6.300000000000001,17.597
netflix,Movie,Romance,6.300000000000001,17.597
hbo,Movie,Documentary,7.15,12.286
hbo,Movie,Fantasy,6.25,12.642999999999999
hbo,Movie,Thriller,6.25,12.642999999999999
netflix,Movie,Thriller,6.45,19.953
netflix,Movie,Thriller,6.55,15.495
netflix,Movie,Crime,7.75,32.23
netflix,Movie,Drama,7.75,32.23
netflix,Movie,History,7.75,32.23
netflix,Movie,Documentary,7.45,6.518
hbo,Movie,Family,7.95,61.56100000000001
hbo,Movie,Animation,7.95,61.56100000000001
hbo,Movie,Adventure,7.95,61.56100000000001
hbo,Movie,Science Fiction,7.95,61.56100000000001
hbo,Movie,Comedy,7.95,61.56100000000001
amazon,Movie,History,6.4,13.550999999999998
amazon,Movie,Drama,6.4,13.550999999999998
netflix,Movie,History,6.4,13.550999999999998
netflix,Movie,Drama,6.4,13.550999999999998
amazon,Movie,Action,6.95,2.008
amazon,Movie,Drama,6.95,2.008
amazon,Movie,History,6.95,2.008
amazon,Movie,Adventure,6.95,2.008
hbo,Movie,Action,6.75,24.96
hbo,Movie,Thriller,6.75,24.96
hbo,Movie,Science Fiction,6.75,24.96
hbo,Movie,Adventure,6.75,24.96
netflix,Movie,Comedy,6.449999999999999,4.275
netflix,Movie,Drama,6.449999999999999,4.275
netflix,Movie,Mystery,6.449999999999999,4.275
amazon,Movie,Drama,6.95,7.237
amazon,Movie,War,6.95,7.237
amazon,Movie,Thriller,5.15,13.463
amazon,Movie,Adventure,5.15,13.463
amazon,Movie,Fantasy,5.15,13.463
amazon,Movie,Horror,5.15,13.463
netflix,Movie,Documentary,7.75,6.655
netflix,Movie,Documentary,5.9,1.148
netflix,Movie,History,5.9,1.148
netflix,Movie,TV Movie,5.9,1.148
hulu,Movie,Action,6.35,27.322
hulu,Movie,Thriller,6.35,27.322
hulu,Movie,Adventure,6.35,27.322
hulu,Movie,Crime,6.35,27.322
hulu,Movie,Drama,6.4,2.989
hulu,Movie,Family,6.4,2.989
netflix,Movie,Comedy,6.699999999999999,8.535
netflix,Movie,Romance,6.699999999999999,8.535
amazon,Movie,Drama,5.85,8.212
amazon,Movie,Music,5.85,8.212
amazon,Movie,Romance,5.85,8.212
hulu,Movie,Drama,6.0,1.131
amazon,Movie,Comedy,6.3,10.79
amazon,Movie,Drama,6.3,10.79
netflix,Movie,Drama,6.699999999999999,3.145
disney,Movie,Adventure,7.1,8.014
disney,Movie,Family,7.1,8.014
disney,Movie,Drama,7.1,8.014
amazon,Movie,Drama,5.95,1.171
hbo,Movie,Drama,7.35,25.403000000000002
hulu,Movie,Drama,7.35,25.403000000000002
hbo,Movie,Family,5.95,12.902999999999999
hbo,Movie,Adventure,5.95,12.902999999999999
hbo,Movie,Drama,5.95,12.902999999999999
disney,Movie,Family,7.15,53.903
disney,Movie,Adventure,7.15,53.903
disney,Movie,Drama,7.15,53.903
disney,Movie,Fantasy,7.15,53.903
disney,Movie,Family,5.65,23.002
disney,Movie,Animation,5.65,23.002
disney,Movie,Adventure,5.65,23.002
disney,Movie,Family,5.0,9.292
netflix,Movie,Drama,7.050000000000001,0.92
netflix,Movie,History,7.050000000000001,0.92
netflix,Movie,Action,7.25,38.961999999999996
netflix,Movie,Family,7.25,38.961999999999996
netflix,Movie,Drama,7.25,38.961999999999996
netflix,Movie,Adventure,6.199999999999999,35.101
netflix,Movie,Drama,6.199999999999999,35.101
netflix,Movie,Action,6.199999999999999,35.101
netflix,Movie,Romance,6.199999999999999,35.101
netflix,Movie,Family,6.199999999999999,35.101
netflix,Movie,Action,5.550000000000001,32.048
netflix,Movie,Family,5.550000000000001,32.048
netflix,Movie,Drama,5.550000000000001,32.048
netflix,Movie,Adventure,5.550000000000001,32.048
netflix,Movie,Drama,6.6,11.437999999999999
netflix,Movie,Fantasy,6.6,11.437999999999999
amazon,Movie,Action,6.75,1.567
amazon,Movie,Thriller,6.75,1.567
amazon,Movie,War,6.75,1.567
hbo,Movie,Comedy,8.25,15.716
hbo,Movie,Drama,8.25,15.716
hulu,Movie,Western,5.85,10.213
hulu,Movie,Drama,5.85,10.213
amazon,Movie,Comedy,6.449999999999999,2.6010000000000004
amazon,Movie,Music,6.449999999999999,2.6010000000000004
disney,Movie,Action,6.05,23.701999999999998
disney,Movie,Adventure,6.05,23.701999999999998
disney,Movie,Fantasy,6.05,23.701999999999998
disney,Movie,Family,6.05,23.701999999999998
hbo,Movie,Action,6.05,23.701999999999998
hbo,Movie,Adventure,6.05,23.701999999999998
hbo,Movie,Fantasy,6.05,23.701999999999998
hbo,Movie,Family,6.05,23.701999999999998
amazon,Movie,Action,6.949999999999999,5.031000000000001
amazon,Movie,Western,5.25,1.4
amazon,Movie,Comedy,6.8,11.972000000000001
amazon,Movie,Drama,6.8,11.972000000000001
hbo,Movie,Comedy,6.8,11.972000000000001
hbo,Movie,Drama,6.8,11.972000000000001
amazon,Movie,War,6.25,37.018
amazon,Movie,Action,6.25,37.018
amazon,Movie,Drama,6.25,37.018
netflix,Movie,Crime,4.8,3.878
netflix,Movie,Drama,4.8,3.878
netflix,Movie,Drama,7.0,21.965
netflix,Movie,Thriller,7.0,21.965
netflix,Movie,Mystery,7.0,21.965
netflix,Movie,Drama,6.65,12.659
netflix,Movie,Drama,7.2,27.29
netflix,Movie,History,7.2,27.29
netflix,Movie,War,7.2,27.29
amazon,Movie,Animation,4.95,7.843
amazon,Movie,Drama,4.95,7.843
amazon,Movie,Family,4.95,7.843
hbo,Movie,Drama,6.65,6.129
hbo,Movie,History,6.65,6.129
amazon,Movie,Drama,6.25,7.732
amazon,Movie,Adventure,2.85,2.1390000000000002
netflix,Movie,Drama,7.85,22.336
netflix,Movie,History,7.85,22.336
amazon,Movie,Crime,7.45,0.937
amazon,Movie,Thriller,7.45,0.937
amazon,Movie,Drama,7.45,0.937
amazon,Movie,Mystery,7.45,0.937
netflix,Movie,Romance,6.65,78.21600000000001
netflix,Movie,Comedy,6.65,78.21600000000001
netflix,Movie,Comedy,6.8,58.883
netflix,Movie,Romance,6.8,58.883
hbo,Movie,Drama,5.85,18.64
hbo,Movie,Crime,5.85,18.64
hbo,Movie,Action,5.85,18.64
netflix,Movie,Drama,5.8,1.712
netflix,Movie,Romance,5.8,1.712
hbo,Movie,Drama,7.449999999999999,11.218
amazon,Movie,Crime,5.4,5.059
amazon,Movie,Drama,5.4,5.059
amazon,Movie,Thriller,5.4,5.059
netflix,Movie,Comedy,6.0,20.596999999999998
netflix,Movie,Romance,6.0,20.596999999999998
netflix,Movie,Animation,3.95,3.5810000000000004
netflix,Movie,Adventure,3.95,3.5810000000000004
netflix,Movie,Family,3.95,3.5810000000000004
amazon,Movie,Action,6.3,1.188
amazon,Movie,Comedy,6.4,7.242999999999999
amazon,Movie,Comedy,5.699999999999999,2.793
hbo,Movie,Mystery,7.65,10.103
hbo,Movie,Thriller,7.65,10.103
amazon,Movie,Thriller,5.9,5.236000000000001
amazon,Movie,Mystery,5.9,5.236000000000001
amazon,Movie,Horror,5.9,5.236000000000001
hbo,Movie,Action,6.050000000000001,3.7110000000000003
hbo,Movie,Thriller,6.050000000000001,3.7110000000000003
hbo,Movie,Crime,6.050000000000001,3.7110000000000003
hbo,Movie,Romance,6.050000000000001,3.7110000000000003
amazon,Movie,Horror,5.9,11.981
amazon,Movie,Comedy,5.9,11.981
amazon,Movie,Fantasy,5.9,11.981
netflix,Movie,Romance,6.85,17.410999999999998
netflix,Movie,Drama,6.85,17.410999999999998
netflix,Movie,Mystery,6.85,17.410999999999998
netflix,Movie,Drama,5.800000000000001,9.374
netflix,Movie,Comedy,5.800000000000001,9.374
netflix,Movie,Documentary,6.55,2.635
hbo,Movie,Crime,7.0,5.489
hbo,Movie,Drama,7.0,5.489
netflix,Movie,Animation,6.2,78.157
netflix,Movie,Family,6.2,78.157
netflix,Movie,Action,4.35,119.45299999999999
netflix,Movie,Adventure,4.35,119.45299999999999
netflix,Movie,Fantasy,4.35,119.45299999999999
amazon,Movie,Drama,7.25,12.037
netflix,Movie,Documentary,7.25,6.879
netflix,Movie,Action,6.9,31.701
netflix,Movie,Thriller,6.9,31.701
hulu,Movie,Action,7.05,17.227
hulu,Movie,Drama,7.05,17.227
hulu,Movie,Thriller,7.05,17.227
netflix,Movie,Documentary,7.65,4.534
netflix,Movie,Drama,7.65,4.534
netflix,Movie,History,7.65,4.534
netflix,Movie,War,7.65,4.534
amazon,Movie,War,5.8,2.985
amazon,Movie,Drama,5.8,2.985
amazon,Movie,TV Movie,5.8,2.985
netflix,Movie,Action,5.1,13.511
netflix,Movie,Crime,5.1,13.511
netflix,Movie,Thriller,5.1,13.511
netflix,Movie,Comedy,6.05,1.1740000000000002
netflix,Movie,Drama,6.05,1.1740000000000002
netflix,Movie,Romance,6.05,1.1740000000000002
amazon,Movie,Drama,5.800000000000001,5.534
amazon,Movie,TV Movie,5.800000000000001,5.534
amazon,Movie,Science Fiction,5.45,14.227
amazon,Movie,Thriller,5.45,14.227
amazon,Movie,Horror,5.45,14.227
amazon,Movie,Drama,6.4,8.306000000000001
hbo,Movie,Drama,7.65,17.44
hbo,Movie,History,7.65,17.44
amazon,Movie,Horror,5.6,27.36
amazon,Movie,Thriller,5.6,27.36
netflix,Movie,Horror,5.6,27.36
netflix,Movie,Thriller,5.6,27.36
amazon,Movie,Drama,5.25,9.192
netflix,Movie,Comedy,6.45,3.995
disney,Movie,Documentary,6.8999999999999995,3.035
netflix,Movie,Comedy,5.5,7.925
hbo,Movie,Drama,7.35,10.597000000000001
hbo,Movie,Romance,7.35,10.597000000000001
hbo,Movie,War,7.35,10.597000000000001
hbo,Movie,Drama,6.25,11.772
hbo,Movie,Science Fiction,6.25,11.772
hbo,Movie,Adventure,6.25,11.772
hbo,Movie,TV Movie,5.65,4.725
hbo,Movie,Action,5.65,4.725
hbo,Movie,Western,5.65,4.725
amazon,Movie,Documentary,5.45,1.476
amazon,Movie,Drama,6.199999999999999,1.99
hulu,Movie,Documentary,5.5,2.3480000000000003
netflix,Movie,Documentary,7.1,1.695
hbo,Movie,Comedy,4.4,0.6
amazon,Movie,Western,3.3,0.6
netflix,Movie,Action,6.45,23.225
netflix,Movie,Crime,6.45,23.225
netflix,Movie,Drama,6.45,23.225
hbo,Movie,Thriller,6.85,8.298
hbo,Movie,Crime,6.85,8.298
hbo,Movie,Romance,6.85,8.298
hbo,Movie,Drama,6.85,8.298
amazon,Movie,Science Fiction,4.05,25.206
amazon,Movie,Action,4.05,25.206
amazon,Movie,Adventure,4.05,25.206
amazon,Movie,Comedy,4.05,25.206
amazon,Movie,TV Movie,4.05,25.206
disney,Movie,Drama,6.6,20.359
disney,Movie,Family,6.6,20.359
disney,Movie,Romance,6.6,20.359
hulu,Movie,Action,6.15,21.869
hulu,Movie,Crime,6.15,21.869
hulu,Movie,Thriller,6.15,21.869
hbo,Movie,Drama,6.75,3.625
netflix,Movie,Romance,5.8,19.504
netflix,Movie,Comedy,5.8,19.504
netflix,Movie,Drama,4.6,17.222
netflix,Movie,Thriller,4.6,17.222
amazon,Movie,Drama,5.9,7.367000000000001
amazon,Movie,Romance,5.9,7.367000000000001
hbo,Movie,Documentary,6.1,1.6
hbo,Movie,Fantasy,7.35,18.875999999999998
hbo,Movie,Animation,7.35,18.875999999999998
hbo,Movie,Family,7.35,18.875999999999998
hbo,Movie,Adventure,7.35,18.875999999999998
amazon,Movie,Drama,3.5,0.61
amazon,Movie,Thriller,3.5,0.61
hbo,Movie,Thriller,6.9,11.407
hbo,Movie,Mystery,6.9,11.407
hbo,Movie,Drama,6.9,11.407
netflix,Movie,Drama,5.800000000000001,3.04
netflix,Movie,Action,5.800000000000001,3.04
netflix,Movie,Family,5.800000000000001,3.04
amazon,Movie,Thriller,3.6,1.097
amazon,Movie,Drama,3.6,1.097
amazon,Movie,TV Movie,3.6,1.097
amazon,Movie,History,5.9,7.925
amazon,Movie,Thriller,5.9,7.925
hulu,Movie,Comedy,6.6,12.690999999999999
hulu,Movie,Drama,6.6,12.690999999999999
hbo,Movie,Comedy,6.800000000000001,3.365
hbo,Movie,Music,6.800000000000001,3.365
netflix,Movie,Comedy,5.300000000000001,14.77
netflix,Movie,Drama,5.300000000000001,14.77
netflix,Movie,Romance,5.300000000000001,14.77
hbo,Movie,Comedy,6.55,5.903
hbo,Movie,Drama,6.55,5.903
hbo,Movie,TV Movie,6.55,5.903
hbo,Movie,Documentary,7.75,1.225
hbo,Movie,Documentary,7.5,5.501
hbo,Movie,Documentary,6.5,1.5090000000000001
netflix,Movie,Drama,6.15,10.894
netflix,Movie,Crime,6.15,10.894
netflix,Movie,Comedy,6.15,10.894
netflix,Movie,Romance,5.949999999999999,9.334
netflix,Movie,Comedy,5.949999999999999,9.334
amazon,Movie,Horror,5.2,16.405
amazon,Movie,Thriller,5.2,16.405
amazon,Movie,Mystery,5.2,16.405
amazon,Movie,Science Fiction,5.2,16.405
netflix,Movie,Comedy,5.25,7.9510000000000005
netflix,Movie,Thriller,6.4,14.345
netflix,Movie,Crime,6.4,14.345
netflix,Movie,Documentary,7.050000000000001,2.434
amazon,Movie,Drama,6.6,11.805
amazon,Movie,Fantasy,6.6,11.805
hulu,Movie,Comedy,7.0,2.7969999999999997
hulu,Movie,Action,7.0,2.7969999999999997
netflix,Movie,Crime,7.5,3.8089999999999997
netflix,Movie,Drama,7.5,3.8089999999999997
netflix,Movie,History,7.5,3.8089999999999997
amazon,Movie,Animation,7.05,5.377000000000001
amazon,Movie,Action,7.05,5.377000000000001
amazon,Movie,Adventure,7.05,5.377000000000001
amazon,Movie,Family,7.05,5.377000000000001
amazon,Movie,Comedy,7.05,5.377000000000001
amazon,Movie,TV Movie,7.15,2.214
amazon,Movie,Drama,7.15,2.214
amazon,Movie,Crime,7.15,2.214
netflix,Movie,Drama,5.65,2.404
netflix,Movie,Comedy,5.65,2.404
disney,Movie,Animation,6.1,11.833
disney,Movie,Family,6.1,11.833
amazon,Movie,Family,4.9,3.885
amazon,Movie,Animation,4.9,3.885
amazon,Movie,Adventure,4.9,3.885
amazon,Movie,Drama,5.25,0.9159999999999999
amazon,Movie,TV Movie,5.25,0.9159999999999999
amazon,Movie,Adventure,4.7,24.614
amazon,Movie,History,4.7,24.614
amazon,Movie,Action,4.7,24.614
hbo,Movie,Animation,7.25,42.411
hbo,Movie,Family,7.25,42.411
hbo,Movie,Action,7.25,42.411
hbo,Movie,Comedy,7.25,42.411
hbo,Movie,Science Fiction,7.25,42.411
hbo,Movie,Fantasy,7.25,42.411
hbo,Movie,Adventure,7.550000000000001,34.606
hbo,Movie,Animation,7.550000000000001,34.606
hbo,Movie,Comedy,7.550000000000001,34.606
hbo,Movie,Family,7.550000000000001,34.606
hbo,Movie,Fantasy,7.550000000000001,34.606
hbo,Movie,Action,6.65,32.644
hbo,Movie,Adventure,6.65,32.644
hbo,Movie,Animation,6.65,32.644
hbo,Movie,Comedy,6.65,32.644
hbo,Movie,Family,6.65,32.644
hbo,Movie,TV Movie,4.05,4.995
hbo,Movie,Comedy,4.05,4.995
netflix,Movie,Drama,6.8,1.8419999999999999
amazon,Movie,Drama,6.05,2.123
disney,Movie,Adventure,7.8,1.4
disney,Movie,Drama,7.8,1.4
disney,Movie,Family,7.8,1.4
amazon,Movie,Romance,4.5,1.327
amazon,Movie,Comedy,4.5,1.327
amazon,Movie,Fantasy,4.5,1.327
netflix,Movie,Drama,6.800000000000001,9.423
amazon,Movie,Adventure,7.25,15.443
amazon,Movie,Comedy,7.25,15.443
amazon,Movie,Drama,7.25,15.443
netflix,Movie,Drama,7.5,18.817999999999998
netflix,Movie,Thriller,7.5,18.817999999999998
netflix,Movie,Crime,7.5,18.817999999999998
amazon,Movie,Drama,7.5,31.741
amazon,Movie,Fantasy,7.5,31.741
amazon,Movie,Thriller,7.5,31.741
amazon,Movie,Horror,7.5,31.741
netflix,Movie,Romance,6.85,16.637
netflix,Movie,Drama,6.85,16.637
amazon,Movie,Crime,6.85,9.418
amazon,Movie,Drama,6.85,9.418
amazon,Movie,Mystery,6.85,9.418
netflix,Movie,Crime,7.25,24.680999999999997
netflix,Movie,Drama,7.25,24.680999999999997
netflix,Movie,Thriller,7.25,24.680999999999997
disney,Movie,Adventure,7.0,125.954
disney,Movie,Family,7.0,125.954
disney,Movie,Animation,7.0,125.954
disney,Movie,Family,6.75,97.179
disney,Movie,Adventure,6.75,97.179
disney,Movie,Animation,6.75,97.179
amazon,Movie,Adventure,4.2,6.12
amazon,Movie,Animation,4.2,6.12
amazon,Movie,Comedy,4.2,6.12
amazon,Movie,Family,4.2,6.12
netflix,Movie,Drama,6.75,23.933000000000003
amazon,Movie,Thriller,5.35,1.258
amazon,Movie,Drama,5.35,1.258
hbo,Movie,Thriller,5.75,4.63
amazon,Movie,Drama,7.75,8.6
amazon,Movie,Romance,7.75,8.6
hulu,Movie,Comedy,5.75,39.107
netflix,Movie,Comedy,5.75,39.107
disney,Movie,Drama,7.65,8.306000000000001
disney,Movie,Animation,7.65,8.306000000000001
disney,Movie,Animation,7.5,122.29
disney,Movie,Family,7.5,122.29
disney,Movie,Fantasy,7.5,122.29
netflix,Movie,Family,4.6,34.281
netflix,Movie,Adventure,4.6,34.281
netflix,Movie,Fantasy,4.6,34.281
netflix,Movie,Romance,4.6,34.281
netflix,Movie,Drama,4.6,34.281
disney,Movie,Animation,6.0,12.02
disney,Movie,Adventure,6.0,12.02
disney,Movie,Family,6.0,12.02
disney,Movie,Comedy,6.0,12.02
disney,Movie,Family,6.5,3.965
disney,Movie,Animation,6.5,3.965
amazon,Movie,Adventure,7.65,34.289
amazon,Movie,Animation,7.65,34.289
amazon,Movie,Fantasy,7.65,34.289
amazon,Movie,Family,7.65,34.289
netflix,Movie,Adventure,7.65,34.289
netflix,Movie,Animation,7.65,34.289
netflix,Movie,Fantasy,7.65,34.289
netflix,Movie,Family,7.65,34.289
hbo,Movie,Romance,6.5,24.837
hbo,Movie,Comedy,6.5,24.837
hbo,Movie,Family,6.5,24.837
hbo,Movie,Mystery,5.6,13.255999999999998
hbo,Movie,Drama,5.6,13.255999999999998
hbo,Movie,Horror,5.6,13.255999999999998
hbo,Movie,History,5.6,13.255999999999998
netflix,Movie,Comedy,4.699999999999999,6.499
amazon,Movie,Drama,6.25,1.679
netflix,Movie,Comedy,5.800000000000001,19.54
netflix,Movie,Animation,5.800000000000001,19.54
netflix,Movie,Family,5.800000000000001,19.54
netflix,Movie,Fantasy,5.800000000000001,19.54
netflix,Movie,War,6.3,1.3519999999999999
netflix,Movie,Drama,6.3,1.3519999999999999
disney,Movie,Animation,6.4,4.949
disney,Movie,Comedy,6.4,4.949
netflix,Movie,Drama,8.25,15.797
netflix,Movie,Thriller,8.25,15.797
disney,Movie,Documentary,7.4,5.005
disney,Movie,Family,5.9,17.781
disney,Movie,Comedy,5.9,17.781
netflix,Movie,Comedy,7.1,20.737
netflix,Movie,Drama,7.1,20.737
netflix,Movie,Romance,7.1,20.737
hulu,Movie,Comedy,5.1,3.344
hulu,Movie,Horror,5.1,3.344
hbo,Movie,Drama,7.25,9.853
hbo,Movie,Thriller,7.25,9.853
netflix,Movie,Drama,5.1,12.365
netflix,Movie,Horror,5.1,12.365
netflix,Movie,Romance,5.1,12.365
netflix,Movie,Thriller,5.1,12.365
hbo,Movie,Drama,7.4,7.2410000000000005
hbo,Movie,Comedy,6.35,11.499
hbo,Movie,Romance,6.35,11.499
netflix,Movie,Comedy,6.6,7.968999999999999
netflix,Movie,Music,6.6,7.968999999999999
hulu,Movie,Western,6.55,3.935
amazon,Movie,Action,5.0,1.764
amazon,Movie,Drama,5.0,1.764
netflix,Movie,Comedy,5.85,4.476
amazon,Movie,Crime,6.2,2.394
amazon,Movie,Drama,6.2,2.394
amazon,Movie,TV Movie,6.2,2.394
netflix,Movie,Western,6.8,8.482999999999999
netflix,Movie,Crime,6.8,8.482999999999999
netflix,Movie,Action,6.8,8.482999999999999
hbo,Movie,Drama,6.85,5.23
hbo,Movie,War,6.85,5.23
amazon,Movie,Drama,7.35,6.439
amazon,Movie,History,7.35,6.439
netflix,Movie,Crime,6.9,16.524
netflix,Movie,Comedy,6.9,16.524
netflix,Movie,Drama,6.9,16.524
netflix,Movie,Drama,5.9,6.684
netflix,Movie,Family,5.9,6.684
netflix,Movie,Comedy,5.9,6.684
netflix,Movie,History,8.15,9.827
netflix,Movie,Documentary,8.15,9.827
hbo,Movie,Adventure,8.600000000000001,135.872
hbo,Movie,Fantasy,8.600000000000001,135.872
hbo,Movie,Action,8.600000000000001,135.872
hbo,Movie,Adventure,8.7,128.451
hbo,Movie,Fantasy,8.7,128.451
hbo,Movie,Action,8.7,128.451
netflix,Movie,Adventure,8.7,128.451
netflix,Movie,Fantasy,8.7,128.451
netflix,Movie,Action,8.7,128.451
hbo,Movie,Adventure,8.55,123.323
hbo,Movie,Fantasy,8.55,123.323
hbo,Movie,Action,8.55,123.323
netflix,Movie,Adventure,8.55,123.323
netflix,Movie,Fantasy,8.55,123.323
netflix,Movie,Action,8.55,123.323
hbo,Movie,Action,6.3,66.205
hbo,Movie,Adventure,6.3,66.205
hbo,Movie,Crime,6.3,66.205
hbo,Movie,Mystery,6.3,66.205
hbo,Movie,Thriller,6.3,66.205
netflix,Movie,Action,6.3,66.205
netflix,Movie,Adventure,6.3,66.205
netflix,Movie,Crime,6.3,66.205
netflix,Movie,Mystery,6.3,66.205
netflix,Movie,Thriller,6.3,66.205
amazon,Movie,Romance,6.55,13.235999999999999
netflix,Movie,Thriller,6.75,9.093
netflix,Movie,Drama,6.75,9.093
netflix,Movie,Crime,6.75,9.093
netflix,Movie,Comedy,3.0,0.685
netflix,Movie,Drama,3.0,0.685
amazon,Movie,Adventure,6.5,37.28
amazon,Movie,Drama,6.5,37.28
amazon,Movie,History,6.5,37.28
hbo,Movie,Drama,7.2,8.817
hbo,Movie,Crime,7.2,8.817
netflix,Movie,Romance,6.55,13.235999999999999
disney,Movie,Documentary,6.95,2.305
disney,Movie,TV Movie,6.95,2.305
amazon,Movie,Adventure,6.3,7.087000000000001
amazon,Movie,Fantasy,6.3,7.087000000000001
amazon,Movie,Science Fiction,6.3,7.087000000000001
amazon,Movie,TV Movie,6.3,7.087000000000001
netflix,Movie,Drama,5.95,3.049
netflix,Movie,Romance,5.95,3.049
netflix,Movie,Comedy,4.0,14.982999999999999
netflix,Movie,Romance,4.0,14.982999999999999
hulu,Movie,Comedy,5.4,8.138
hulu,Movie,Romance,5.4,8.138
amazon,Movie,Comedy,5.9,11.932
hbo,Movie,Fantasy,6.85,36.62
hbo,Movie,Drama,6.85,36.62
netflix,Movie,Fantasy,6.85,36.62
netflix,Movie,Drama,6.85,36.62
netflix,Movie,Comedy,5.75,10.118
netflix,Movie,Documentary,6.75,3.1430000000000002
netflix,Movie,History,6.75,3.1430000000000002
hbo,Movie,Documentary,7.3,3.951
hbo,Movie,Drama,7.3,3.951
hbo,Movie,History,7.3,3.951
amazon,Movie,Drama,5.8,0.6990000000000001
amazon,Movie,Music,9.2,0.741
netflix,Movie,Thriller,7.6,23.941999999999997
netflix,Movie,Drama,7.6,23.941999999999997
netflix,Movie,Action,5.85,6.347
netflix,Movie,Comedy,5.85,6.347
netflix,Movie,Documentary,6.949999999999999,4.422
netflix,Movie,Family,6.9,2.892
netflix,Movie,Animation,6.9,2.892
netflix,Movie,Adventure,6.9,2.892
netflix,Movie,Family,5.95,2.379
netflix,Movie,Animation,5.95,2.379
amazon,Movie,Family,4.2,2.5869999999999997
amazon,Movie,Fantasy,4.2,2.5869999999999997
amazon,Movie,Animation,4.2,2.5869999999999997
amazon,Movie,Adventure,4.2,2.5869999999999997
netflix,Movie,Family,5.75,15.286
netflix,Movie,Comedy,5.75,15.286
amazon,Movie,Documentary,8.35,1.262
hbo,Movie,Mystery,7.9,18.842
hbo,Movie,Crime,7.9,18.842
hbo,Movie,Thriller,7.9,18.842
amazon,Movie,Action,5.050000000000001,3.2760000000000002
amazon,Movie,Adventure,5.050000000000001,3.2760000000000002
amazon,Movie,Drama,5.050000000000001,3.2760000000000002
amazon,Movie,Western,5.050000000000001,3.2760000000000002
amazon,Movie,Drama,6.6,9.648
amazon,Movie,Science Fiction,6.6,9.648
hulu,Movie,Drama,6.9,17.768
hulu,Movie,History,6.9,17.768
hulu,Movie,Comedy,6.9,17.768
hulu,Movie,Family,6.9,17.768
hulu,Movie,Adventure,6.6,13.227
hulu,Movie,Comedy,6.6,13.227
hulu,Movie,Drama,6.6,13.227
hulu,Movie,Fantasy,6.6,13.227
hbo,Movie,Crime,7.45,12.644
hbo,Movie,Drama,7.45,12.644
hbo,Movie,Mystery,7.45,12.644
hbo,Movie,Thriller,7.45,12.644
netflix,Movie,Crime,6.4,1.851
netflix,Movie,Documentary,6.4,1.851
netflix,Movie,Music,6.4,1.851
amazon,Movie,Drama,7.300000000000001,10.695
netflix,Movie,Fantasy,6.85,11.288
netflix,Movie,Drama,6.85,11.288
netflix,Movie,Comedy,6.85,11.288
hbo,Movie,Thriller,7.800000000000001,11.741
hbo,Movie,Drama,7.800000000000001,11.741
hbo,Movie,Mystery,7.800000000000001,11.741
hbo,Movie,Drama,6.5,15.419
hbo,Movie,Thriller,6.5,15.419
hbo,Movie,Mystery,6.5,15.419
hulu,Movie,Drama,6.5,15.419
hulu,Movie,Thriller,6.5,15.419
hulu,Movie,Mystery,6.5,15.419
hulu,Movie,Science Fiction,6.25,11.44
hulu,Movie,Thriller,6.25,11.44
hulu,Movie,Drama,6.25,11.44
amazon,Movie,Science Fiction,6.25,11.44
amazon,Movie,Thriller,6.25,11.44
amazon,Movie,Drama,6.25,11.44
amazon,Movie,Horror,3.7,10.456
amazon,Movie,Science Fiction,3.7,10.456
netflix,Movie,Horror,4.75,13.220999999999998
